Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
31/05/23 15:01	Educación Especial	SAN MARTÍN	2029 - DR. ALFREDO PERRUPATO	30% zona + 10% radio	MAESTRO DE GRADO ESC.DIFERENCIADA		Alternado	APOYO TRAYECTORIA ESCOLAR	1er: 02/06/23 10:00	Av. Boulogne Sur Mer S/N . SAN MARTÍN	Cargo vacante	Apoyo 8	Lu 13:30-17:00,Ma 09:00-12:30,Mi 13:30-17:00,Ju 13:30-17:00,Vi 13:30-17:00	Escuela	Discapacidad auditiva		Se ofrece en primer llamado, hasta agotar instancias. Incluye carpeta de antecedentes. Presentar: DNI (original y copia), CUIL, declaración jurada de cargos, bono de puntaje 2023 de la modalidad, certificado de antecedentes penales, psicofísico (docente + especial).	Nueva Generación y Dicetours		Publicado		
31/05/23 14:58	CENS	LUJÁN DE CUYO	3516 - S/NOMBRE	110%	HORAS CATEDRA C.E.N.S.	3	Mañana	Ciencias Sociales	1er: 05/06/23 11:30	Ruta 7 S/N km 1069 . CACHEUTA	52	1º 1°	Vi 09:00-09:40,Vi 09:40-10:20,Vi 10:20-11:00	Presentarse en GEM PAD - Llamado Virtual		Presentar Psicofísico de Contexto de Encierro y Certificado de Antecedentes Penales Vigentes	Uso de Guardapolvo Obligatorio (Res 01/2023)	Andesmar		Publicado		
31/05/23 14:58	CENS	LUJÁN DE CUYO	3516 - S/NOMBRE	110%	HORAS CATEDRA C.E.N.S.	2	Mañana	Formación Ética y Ciudadana	1er: 05/06/23 10:00	Ruta 7 S/N km 1069 . CACHEUTA	52	1º 1°	Lu 11:00-11:40,Lu 11:40-12:20	Presentarse en GEM PAD - Llamado Virtual		Presentar Psicofísico de Contexto de Encierro y Certificado de Antecedentes Penales Vigentes	Uso de Guardapolvo Obligatorio (Res 01/2023)	Andesmar		Publicado		
31/05/23 14:58	CENS	LUJÁN DE CUYO	3516 - S/NOMBRE	110%	HORAS CATEDRA C.E.N.S.	2	Mañana	Formación Ética y Ciudadana	1er: 02/06/23 11:15	Ruta 7 S/N km 1069 . CACHEUTA	52	1º 3°	Ma 13:15-13:55,Ma 13:55-14:35	Presentarse en GEM PAD - Llamado Virtual		Presentar Psicofísico de Contexto de Encierro y Certificado de Antecedentes Penales Vigentes	Uso de Guardapolvo Obligatorio (Res 01/2023)	Andesmar		Cubierto		
31/05/23 14:58	Primario	GUAYMALLÉN	1151 - TENIENTE GENERAL RAFAEL AGUIRRE	80%	MAESTRO ENSEÑANZA COMUN		Tarde	Matemática, Lengua, Naturaleza ambiente y ciudadanía, Sociedad ambiente y ciudadanía.	1er: 02/06/23 13:00 | 2do: 02/06/23 13:15 | 3er: 02/06/23 13:30 | 4to: 02/06/23 13:45	RUTA PROV. 50 Y ÁNGEL RODRÍGUEZ S/N . KM 8	ART 52	5° C	Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 13:30-18:00,Vi 13:30-18:00	Presentarse en forma presencial.	FORMA PRESENCIAL			700, 750		Publicado		
31/05/23 14:57	CENS	LUJÁN DE CUYO	3516 - S/NOMBRE	110%	HORAS CATEDRA C.E.N.S.	3	Mañana	Ciencias Sociales	1er: 02/06/23 10:00	Ruta 7 S/N km 1069 . CACHEUTA	52	2º 1°	Lu 09:00-09:40,Lu 09:40-10:20,Lu 10:20-11:00	Presentarse en GEM PAD - Llamado Virtual		Presentar Psicofísico de Contexto de Encierro y Certificado de Antecedentes Penales Vigentes	Uso de Guardapolvo Obligatorio (Res 01/2023)	Andesmar		Cubierto		
31/05/23 14:50	Secundario Orientado	LAS HERAS	4082 - JOSÉ PATROCINIO DAVILA	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	2do: 02/06/23 10:00	ROCA 1600 B° MARÍANO MORENO . LA CIENEGUITA	61-0	3° 2da	Ju 11:00-11:40,Ju 11:40-12:20,Ju 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 14:42	Secundario Orientado	LAS HERAS	4047 - EL PLUMERILLO	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Sistema de Información Contable I (PP 2)	4vo: 02/06/23 14:00	MONSEÑOR BUTELER Y MATHUS HOYOS B° B° 1 de Mayo . EL PLUMERILLO	Cargo vacante	3° 2º	Ma 16:20-17:00,Ma 17:10-17:50,Ma 17:50-18:30	Presentarse en GEM PAD - Llamado Virtual		AREA 6 Codigo 144				Publicado		
31/05/23 14:39	CENS	LAS HERAS	"3478 - ""MARÍA MAGDALENA GÜEMES"""	10%	HORAS CATEDRA C.E.N.S.	5	mañana	Orientador Social	1er: 02/06/23 10:00	DR. MORENO 1557 . LAS HERAS	Cargo vacante		Mi 08:30-12:00	Presentarse en GEM PAD - Llamado Virtual				110-420		Cubierto		
31/05/23 14:36	Primario	MALARGÜE	1494 - GENDARME ARGENTINO	80%	MAESTRO ENSEÑANZA COMUN		Tarde		1er: 02/06/23 10:00	JUAN A MAZA 1660 B° BASTÍAS . MALARGÜE	40-0	3° B	Lu 13:30-18:00,Ma 13:30-18:00,Mi 13:30-18:00,Ju 13:30-18:00,Vi 13:30-18:00	Escuela.			En un todo de acuerdo con la reglamentación vigente, hasta agotar instancias.			Publicado		
31/05/23 14:26	Secundario Técnico	MAIPÚ	4188 - PADRE SERGIO IACONO	80%	HORAS CATEDRA MEDIA TÉCNICA	6		Lengua	2do: 02/06/23 14:00	RUTA 60 S/N B° EL PARAÍSO . FRAY LUIS BELTRÁN	40-0	1° 1	Lu 13:30-14:05,Lu 14:05-14:40,Ju 13:30-14:05,Ju 14:05-14:40,Vi 13:30-14:05,Vi 14:05-14:40	Presentarse en GEM PAD - Llamado Virtual						Publicado		
31/05/23 14:23	Educación Domiciliaria y Hospitalaria	CAPITAL	2034 - DR. RICARDO GUTIÉRREZ	10%	MAESTRO DE GRADO HOSPITALARIO Y DOMICILIARIO		Mañana	Lengua - Matematica - Ciencias Sociales, Ciencias Naturales o Tecnologia	7mo: 02/06/23 10:00	BUENOS AIRES 553 . TERCERA SECCION	40-0	Domiciliario Múltiple B- NIVEL PRIM COMÚN	Lu 08:30-12:30,Ma 08:30-12:30,Mi 08:30-12:30,Ju 08:30-12:30,Vi 08:30-12:30	Calle Buenos Aires 553 ciudad 1° piso Escuela Pavón			docente domiciliario itinerante. 7 llamado hasta agotar instancias			Publicado		
31/05/23 14:15	Secundario Técnico	SAN MARTÍN	4064 - INTENDENTE JUAN KAIRUZ	60%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Geografía	1er: 02/06/23 09:00	BELGRANO 85 . PALMIRA	40-0	3° 1ª	Lu 08:00-08:40,Lu 08:40-09:20,Ju 11:40-12:20,Ju 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual				700 y 750		Cubierto		
31/05/23 14:09	Primario	LUJÁN DE CUYO	1538 - FRAY FRANCISCO INALICAN	10%	HORAS CATEDRA COMUNES	10	Mañana		1er: 02/06/23 11:00 | 15vo: 02/06/23 11:00	SAN MARTÍN 4605 . MAYOR DRUMMOND	Cargo vacante	Fortalecimiento de las Trayectorias 3° A y B	Lu 11:30-13:30,Ma 11:30-13:30,Mi 11:30-13:30,Ju 11:30-13:30,Vi 11:30-13:30	la escuela de manera presencial			hasta agotar instancias	700, 711, 754, 761		Publicado		
31/05/23 14:07	Secundario Orientado	CAPITAL	4001 - JOSÉ VICENTE ZAPATA		HORAS CATEDRA MEDIA ORIENTADA	2	Mañana	Educación Artística (C) Artes Visuales	2do: 02/06/23 09:00	CRNEL. RODRÍGUEZ 499 . QUINTA SECCION	40-0	2° 1ra	Ju 09:30-10:10,Ju 10:10-10:50	Presentarse en GEM PAD - Llamado Virtual				100,440,441,442,531,532,534,604,905,910,913		Cubierto		
31/05/23 13:56	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Matemática	7mo: 02/06/23 10:30	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	4° 1ERA	Mi 07:00-07:40,Mi 07:40-08:20,Mi 08:20-09:00,Vi 07:40-08:20,Vi 08:20-09:00	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		No Cubierto		
31/05/23 13:55	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Matemática	8vo: 02/06/23 10:15	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	3° 1ERA	Lu 09:50-10:30,Lu 10:30-11:10,Ju 07:00-07:40,Ju 07:40-08:20,Ju 08:20-09:00	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		No Cubierto		
31/05/23 13:42	Primario	TUNUYÁN	1576 - GRAL.RUDESINDO ALVARADO	110%	HORAS CATEDRA COMUNES	9	Mañana	Auxiliar de informática Educativa	1er: 02/06/23 10:30 | 2do: 02/06/23 10:40 | 3er: 02/06/23 10:45 | 4to: 02/06/23 10:55	FINCA LA HINOJOSA . LOS ARBOLES	38-0		Lu 10:30-11:30,Mi 08:00-12:30,Vi 08:00-12:30	"Escuela 1-576 ""Gral. Rudesindo Alvarado"""				SIN MOVILIDAD		Publicado		
31/05/23 13:36	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Producción Vitícola II	12vo: 02/06/23 10:00	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	61	5° 1ERA	Ma 12:00-12:40,Ma 13:50-14:30,Vi 13:50-14:30,Vi 14:30-15:10	Presentarse en GEM PAD - Llamado Virtual		Posesión inmediata		sin movilidad		No Cubierto		
31/05/23 13:01	Primario	LUJÁN DE CUYO	1615 - PROVINCIAS DE CUYO	40%	MAESTRO ENSEÑANZA COMUN		Mañana	Matemática - Naturaleza	1er: 02/06/23 10:00	TIERRA DEL FUEGO 8220 B° EPA . CARRODILLA	52	7° B	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	la escuela			Hasta agotar instancias con carpeta de antecedentes	LÍNEA 700: 733, 750, 751, 752		Publicado		
31/05/23 12:50	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Ciencias Naturales	1er: 02/06/23 10:00	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 48	1° 1	Lu 08:00-08:40,Lu 08:40-09:20,Lu 09:30-10:10,Ju 10:10-10:50	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		No Cubierto		
31/05/23 12:36	Secundario Orientado	LAS HERAS	4103 - PROFESOR CÉSAR HUMBERTO CASIVA	40%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Proyecto Integrado: Ciencias Sociales - Historia	1er: 02/06/23 08:00	LAS AGUILAS Y ANTÁRTIDA ARGENTINA B° 12 DE JUNIO . EL CHALLAO	40-0	4° 2º	Ju 13:30-14:10,Ju 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual				GRUPO 300: 310, 311, 312, 313, 314, 316 GRUPO 600: 660		No Cubierto		
31/05/23 12:35	Secundario Orientado	GUAYMALLÉN	4136 - JORGE LUIS BORGES	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	1er: 02/06/23 09:30	Alberdi 531 B° SAN JOSÉ . SAN JOSÉ	44	3° 1	Lu 17:00-18:00,Mi 17:00-18:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 12:34	Secundario Orientado	GUAYMALLÉN	4136 - JORGE LUIS BORGES	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	1er: 02/06/23 09:00	Alberdi 531 B° SAN JOSÉ . SAN JOSÉ	44	4° 1	Lu 16:00-17:00,Mi 16:00-17:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 12:33	Secundario Orientado	LAVALLE	4231 - PROF. ALBERTO D. CHALAR	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Lengua y Literatura	1er: 02/06/23 10:00	María Ester 170 . COSTA DE ARAUJO	48-0	3° 2º	Ju 07:45-08:25,Ju 08:25-09:05,Ju 09:15-09:55,Vi 12:05-12:45	Presentarse en GEM PAD - Llamado Virtual				Línea 310		No Cubierto		
31/05/23 12:33 | Cancelado	Secundario Orientado	LAVALLE	4231 - PROF. ALBERTO D. CHALAR	80%	HORAS CATEDRA MEDIA ORIENTADA	7	Tarde	Lengua	1er: 02/06/23 09:00	María Ester 170 . COSTA DE ARAUJO	48-0	2° 2º	Ma 15:10-15:50,Ma 16:00-16:40,Mi 17:20-18:00,Ju 13:00-13:40,Ju 13:40-14:20,Vi 16:40-17:20,Vi 17:20-18:00	Presentarse en GEM PAD - Llamado Virtual				Línea 310		Cancelado	modificación en el horario	
31/05/23 12:32	Secundario Orientado	TUNUYÁN	4075 - PRUDENCIO VIDAL AMIEVA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	1er: 02/06/23 08:00	SANTA FE Y SALTA B°VILLA TUNUYÁN . TUNUYÁN	art 52°	5° 1°	Mi 11:30-12:10,Mi 12:10-12:50,Vi 11:30-12:10,Vi 12:10-12:50	Presentarse en GEM PAD - Llamado Virtual			POSESION INMEDIATA	sin movilidad		No Cubierto		
31/05/23 12:24	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Filosofía	1er: 02/06/23 09:00	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	Cargo vacante	5° 1ª	Ma 09:30-10:10,Ma 10:10-10:50,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
31/05/23 12:24	Secundario Técnico	CAPITAL	4111 - ING. PABLO NOGUÉS	10%	MAESTRO DE ENSEÑANZA PRACTICA		Tarde		4vo: 02/06/23 12:00	ISABEL LA CATÓLICA 370 B° BOMBAL . SEGUNDA SECCION	ART.40		Lu 14:20-18:20,Ma 14:20-18:20,Mi 14:20-18:20,Ju 14:20-18:20,Vi 14:20-18:20	Presentarse en GEM PAD - Llamado Virtual						Publicado		
31/05/23 12:23	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Ciencias Naturales	1er: 11/06/23 11:00	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	40	2° 3ª	Lu 15:00-15:40,Lu 15:40-16:20,Lu 16:30-17:10,Ju 13:30-14:10,Ju 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual						Publicado		
31/05/23 12:22	Secundario Orientado	GODOY CRUZ	4131 - MAHATMA GANDHI	10%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Ciencias Naturales	1er: 02/06/23 08:10	HUNGRÍA 800 B° BANCARIO . VILLA HIPODROMO	40	2° 2ª	Ma 13:30-14:10,Ma 14:10-14:50,Ju 15:40-16:20,Vi 13:30-14:10,Vi 14:10-14:50	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 12:20	Secundario Orientado	GUAYMALLÉN	4175 - EDUARDO JORGE CHAHLA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	1er: 02/06/23 08:30	CAPILLA DE NIEVE Y FÉLIX SUAREZ S/N . BERMEJO	ART 44	4° 1	Lu 09:30-10:10,Mi 11:40-12:20,Mi 12:20-13:00,Vi 09:30-10:10	Presentarse en GEM PAD - Llamado Virtual				522-523-524-530-542-543		No Cubierto		
31/05/23 12:13	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	1er: 08/06/23 08:00	CHILE 1050 . PRIMERA SECCION	Cargo vacante	2° 1ra	MI 12:50 A 13:50 VI 12:50,A 13:50	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
31/05/23 12:13	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	6	Mañana	Ciencias Sociales: Historia-Formación Ética y Ciudadana	1er: 05/06/23 08:00	CHILE 1050 . PRIMERA SECCION	Cargo vacante	1° 2da	Ma 11:25-12:05,Ma 12:05-12:45,Mi 10:45-11:25,Mi 11:25-12:05,Mi 12:05-12:45,Ju 09:15-09:55	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
31/05/23 12:13 | Cancelado	CEBJA	JUNIN	3118 - Ingeniero Giagnoni	80%	HORAS CATEDRA ADULTOS	4	Vespertino	Trabajo y Sociedad	2do: 22/06/23 12:15	RIVADAVIA Y DE LA ESTACIÒN 275 . ING GIAGNONI	40-0	1° CBNS 1°	Ju 19:35-20:15,Ju 20:25-21:05,Ju 21:05-21:45,Vi 18:15-18:55	Presentarse en GEM PAD - Llamado Virtual				sin mobilidad		Cancelado	Error de tipeo	
31/05/23 12:11	Secundario Orientado	MALARGÜE	4138 - ABORIGEN AMERICANO	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Historia	2do: 05/06/23 11:10	Francisco Villagra oeste 651 B° Municipal . MALARGÜE	40-0	3° 3°	Ma 11:40-12:20,Ma 12:20-13:00,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual	Bono de puntaje 2018. DNI (ambas caras). Certificado de Aptitud Psicofísico. Certificado de antecedentes penales actualizado. Declaración Jurada de Cargos y Horas (con todos los campos completos).		Alta efectiva a partir de la presentación del docente en la institución.			Publicado		
31/05/23 12:09	Secundario Orientado	GUAYMALLÉN	4009 - HERMINIA MORALES DE RAMPONI	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Francés	13vo: 02/06/23 09:00	ESPAÑA Y ALPATACAL S/N . VILLA NUEVA	Cargo vacante	5° 2°	Ma 16:10-16:50,Ju 14:00-14:40,Ju 14:40-15:20	Presentarse en GEM PAD - Llamado Virtual				202		No Cubierto		
31/05/23 12:08	Secundario Orientado	SAN RAFAEL	4170 - AGUAS DEL DIAMANTE	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	BIOLOGÍA II	1er: 02/06/23 10:00	SANTA MARÍA DE ORO SUR 450 . CUADRO NACIONAL	Res. 1093/11	4° 1ª	ma 15:00 - 16:20,ju 15:00 - 16:20	Presentarse en GEM PAD - Llamado Virtual		El alta se da con la toma presencial y efectiva prestación del servicio educativo en el local escolar. Este ofrecimiento es según Normativa vigente: Res. 47/03, Ley 6929, Circ. 06/14, Res. 29 y 172-DGE-17, 946-DGE-20, 1478/20, 609-DGE-22 y Circ. 01-JCMES-23	TODA LA DOCUMENTACIÓN DEBE SER ESCANEADA DEL ORIGINAL, CON MUCHA NITIDEZ Y CLARAMENTE LEGIBLE	TRANSPORTE ISELIN		No Cubierto		
31/05/23 12:02	Primario	LAS HERAS	1087 - ABDON ABRAHAM	80%	HORAS CATEDRA COMUNES	7	Mañana	Educación Artística: Música	1er: 02/06/23 10:00	AUTOPISTA RUTA NACIONAL 40 KM. 3320 . EL PASTAL	Cargo vacante	1° A 7°	MAÑANA	ESCUELA			HASTA AGOTAR INSTANCIAS. Quinto llamado	300 PRESTACIONES - HORARIOS DIFERIDOS		Publicado		
31/05/23 11:58	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Educación Tecnológica	8vo: 02/06/23 09:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	2° 2º	Ju 10:10-10:50,Vi 08:00-08:40,Vi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual		Certificado de antecedentes penales	vacante	300		Publicado		
31/05/23 11:57	Secundario Orientado	SAN RAFAEL	4170 - AGUAS DEL DIAMANTE	80%	HORAS CATEDRA MEDIA ORIENTADA	5	Tarde	Sistemas Agroambientales	1er: 02/06/23 09:00	SANTA MARÍA DE ORO SUR 450 . CUADRO NACIONAL	61-0	4° 1ª	Ma 16:20-16:55,Ma 17:00-17:40,Ma 17:40-18:20,Ju 13:30 -14:50	Presentarse en GEM PAD - Llamado Virtual		El alta se da con la toma presencial y efectiva prestación del servicio educativo en el local escolar. Este ofrecimiento es según Normativa vigente: Res. 47/03, Ley 6929, Circ. 06/14, Res. 29 y 172-DGE-17, 946-DGE-20, 1478/20, 609-DGE-22 y Circ. 01-JCMES-23	TODA LA DOCUMENTACIÓN DEBE SER ESCANEADA DEL ORIGINAL, CON MUCHA NITIDEZ Y CLARAMENTE LEGIBLE	TRANSPORTE ISELIN		Cubierto		
31/05/23 11:56	Secundario Orientado	LAS HERAS	4147 - CELADOR PABLO DELPIR	60%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Formación para la Vida y el Trabajo	3er: 02/06/23 08:00	PROVINCIAS UNIDAS y ABEL ZAPATA S/N B° SAN MIGUEL . PANQUEHUA	Cargo vacante	5° 2°	Vi 11:00-11:40,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual		CERTIFICADO DE ANTECEDENTES PENALES VIGENTE	HORAS POR CREACIÓN ALTA 01/06/23	300		No Cubierto		
31/05/23 11:52	Primario	GODOY CRUZ	1408 - REPÚBLICA DEL PERÚ	10%	MAESTRO ENSEÑANZA COMUN		Mañana	MATEMATICA	3er: 02/06/23 10:00	HUNGRÍA 800 . GODOY CRUZ	52-0	7° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	EN LA ESCUELA				420-330-905-910-464		Publicado		
31/05/23 11:47	Educación Integral - Especial	GODOY CRUZ	2701 - ESPECIAL DE ARTE APLICADO	10%	VICEDIRECTOR ESC.DIFERENCIADA		Alternado		13vo: 02/06/23 14:00	FLORENCIO SÁNCHEZ 140 . GODOY CRUZ	Cargo vacante		Lu 13:30-18:00,Ma 09:00-13:30,Mi 13:30-18:00,Ju 09:00-13:30,Vi 13:30-18:00	Sede de Supervisión N°2 de Educación Especial, ubicada en Florencio Sánchez 140 1piso Godoy Cruz		Según normativa vigente: Docentes titulares sin requisito de antigüedad de la modalidad Educación Especial.	Doc. a presentar: DNI original y copia, CUIL, declaración jurada, certificado psicofísico docente y jerárquico, certificado de antigüedad y asistencia. Cert antecedentes penales.			Publicado		
31/05/23 11:32	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	1er: 07/06/23 08:00	CHILE 1050 . PRIMERA SECCION	ART 40	3° 5ta	Mi 13:50-14:50,Vi 13:50-14:50	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
31/05/23 11:30	Secundario Orientado	CAPITAL	9002 - NORMAL TOMÁS GODOY CRUZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Francés	5to: 05/06/23 09:00	RIVADAVIA 350 . SEGUNDA SECCION	40	2° 3°	Lu 09:15-09:55,Lu 09:55-10:35,Lu 10:45-11:25	Presentarse en GEM PAD - Llamado Virtual						Publicado		
31/05/23 11:23	Primario	GODOY CRUZ	1456 - AGUSTÍN ÁLVAREZ	50%	MAESTRO ENSEÑANZA COMUN		Mañana	Matemática, Ciencias Naturales y Formación Ética y Ciudadana	1er: 02/06/23 10:00	R. GALLEGOS Y M. SASTRE S/N B° CEC . VILLA HIPODROMO	40-0	6° A	Lu 08:00-12:30,Ma 08:00-12:30,Mi 08:00-12:30,Ju 08:00-12:30,Vi 08:00-12:30	"Escuela Nº 1-456 ""Agustín Álvarez"""			Primer llamado hasta agotar instancias. Con posesión inmediata.	Grupo: 400 (441- 442-443). 500 (532-533) 300 (310). 730		Publicado		
31/05/23 11:21	Secundario Orientado	CAPITAL	9002 - NORMAL TOMÁS GODOY CRUZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Educación Tecnológica	1er: 02/06/23 10:15	RIVADAVIA 350 . SEGUNDA SECCION	40-0	2° 2°	Mi 10:45-11:25,Mi 11:25-12:05,Mi 12:05-12:45	Presentarse en GEM PAD - Llamado Virtual			ALTA 7/6/23			Cubierto		
31/05/23 11:19	Secundario Orientado	LAVALLE	4224 - DR. TOMÁS LUIS APPUGLIESE	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	6to: 02/06/23 09:00	Dorrego s/Nª B° Solares del Norte . VILLA TULUMAYA (CIUDAD)	res. 041 DEBJA	1° 3	Mi 10:10-10:50,Mi 10:50-11:30,Ju 09:20-10:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 11:12	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Francés	4vo: 06/06/23 08:00	CHILE 1050 . PRIMERA SECCION	ART.61	2° 6ta	Vi 07:45-08:25,Vi 08:25-09:05,Vi 09:15-09:55	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamado impresa incluida la DDJJ y el Bono de Puntaje			Publicado		
31/05/23 11:04	Secundario Orientado	MAIPÚ	4189 - ÁLAMOS MENDOCINOS	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Historia	1er: 02/06/23 12:30	RUTA 20 Y SAN MARTÍN S/N . FRAY LUIS BELTRÁN	40-0	3° 1ª	Lu 10:00-10:40,Lu 10:50-11:30,Lu 11:30-12:05	Presentarse en GEM PAD - Llamado Virtual				SIN TRANSPORTE		Publicado		
31/05/23 11:03	Secundario Orientado	LAS HERAS	4088 - MARIO CASALE	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	1er: 02/06/23 10:30	DR. MORENO 1420 . LAS HERAS	40-0	1° 2	Ju 09:30-10:10,Ju 10:10-10:50,Ju 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
31/05/23 11:01	Secundario Orientado	MAIPÚ	4189 - ÁLAMOS MENDOCINOS	110%	HORAS CATEDRA MEDIA ORIENTADA	6	Tarde	Ciencias Sociales: Historia-Formación Ética y Ciudadana	1er: 02/06/23 11:00	RUTA 20 Y SAN MARTÍN S/N . FRAY LUIS BELTRÁN	40-0	1° 3ª	Lu 13:15-13:55,Lu 13:55-14:30,Ju 15:20-15:55,Ju 16:05-16:45,Vi 16:45-17:20,Vi 17:20-18:00	Presentarse en GEM PAD - Llamado Virtual	POSESIÓN INMEDIATA			SIN TRANSPORTE		Cubierto		
