Publicado	Nivel	Departamento	Escuela	Zona	Cargo	Horas	Turno	Materia	Llamado	Domicilio Escuela	Articulo	Curso	Horario	Presentarse en	Prioridad	Condiciones	Observaciones	Movilidad	Impresión llamado	Estado	Motivo de Cancelación	
22/05/23 08:48	Secundario Técnico	MALARGÜE	4018 - GRAL MANUEL NICOLÁS SAVIO	80%	HORAS CATEDRA MEDIA TÉCNICA	4	Tarde	Geología Ambiental	1er: 23/05/23 09:00	CAPDEVILA Y AVDA SAN MARTÍN . MALARGÜE	Art. 61	6° 4	Lu 13:45-14:25,Lu 14:25-15:05,Ma 08:00-08:40,Ma 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual	Bono de puntaje 2018. DNI (ambas caras). Certificado de Aptitud Psicofísico. Certificado de antecedentes penales actualizado. Declaración Jurada de Cargos y Horas (con todos los campos completos).	Toma de posesión inmediata presencial. Alta efectiva a partir de la presentación del docente en la institución.	CLASES PRESENCIALES. Constancia de haber realizado el curso de capacitación “Ley Micaela”. En caso de no haberlo realizado o no contar con constancia acreditativa, gozará de un año calendario para su cumplimiento			No Cubierto		
22/05/23 08:47	Educación Integral - Especial	LUJÁN DE CUYO	2711 - CIUDAD DE LUJÁN DE CUYO	40%	MAESTRO DE GRADO ESC.DIFERENCIADA		Mañana	Madera y Mueble	3er: 23/05/23 09:00	San Martín y San Luis 2902 . MAYOR DRUMMOND		Múltiple 4	Lu 08:30-12:30,Ma 08:30-12:30,Mi 08:30-12:30,Ju 08:30-12:30,Vi 08:30-12:30	Presentarse en San Martin 2902 y San Luis Mayor Drummond				linea 700		Publicado		
22/05/23 08:46	Educación Integral - Especial	LUJÁN DE CUYO	2711 - CIUDAD DE LUJÁN DE CUYO	40%	MAESTRO DE GRADO ESC.DIFERENCIADA		Tarde	Disciplinas Básicas	4to: 23/05/23 12:00	San Martín y San Luis 2902 . MAYOR DRUMMOND	art 40	1º 3ª	Lu 13:30-17:30,Ma 13:30-17:30,Mi 13:30-17:30,Ju 13:30-17:30,Vi 13:30-17:30	Presentarse en San Martin 2902 y San Luis Mayor Drummond		Hasta agotar instancias		linea 700 830 840		Publicado		
22/05/23 08:45	Secundario Orientado	LUJÁN DE CUYO	4012 - ING. RICARDO VIDELA	40%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	1er: 23/05/23 09:00	20 DE SETIEMBRE 132 . LUJÁN	Cargo vacante	4° 2ª Secundario	Mi 14:50-15:30,Mi 15:30-16:10,Mi 16:20-17:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:45	Secundario Orientado	LUJÁN DE CUYO	4031 - DR. FRANCISCO CORREAS	10%	HORAS CATEDRA MEDIA ORIENTADA	5	Mañana	Ciencias Naturales	8vo: 23/05/23 09:00	PANNOCCHIA Y LINIERS S/N . CHACRAS DE CORIA	40-0	2° 2	Ma 08:00-08:40,Ma 08:40-09:20,Ma 09:30-10:10,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:44	Secundario Orientado	LUJÁN DE CUYO	4012 - ING. RICARDO VIDELA	40%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Geografía	1er: 23/05/23 09:00	20 DE SETIEMBRE 132 . LUJÁN	Cargo vacante	3° 4ª Secundario	Mi 16:20-17:00,Mi 17:00-17:40,Mi 17:40-18:20	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
22/05/23 08:44	Secundario Orientado	LUJÁN DE CUYO	4031 - DR. FRANCISCO CORREAS	10%	HORAS CATEDRA MEDIA ORIENTADA	6	Mañana	Lengua	5to: 23/05/23 09:00	PANNOCCHIA Y LINIERS S/N . CHACRAS DE CORIA	40-0	1° 3	Ju 11:00-11:40,Ju 11:40-12:20,Ju 12:20-13:00,Vi 11:00-11:40,Vi 11:40-12:20,Vi 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
22/05/23 08:43	Secundario Orientado	LUJÁN DE CUYO	4151 - DR. BENITO MARÍANETTI	60%	HORAS CATEDRA MEDIA ORIENTADA	7	Mañana	Lengua	2do: 23/05/23 14:00	CONGRESO DE TUCUMÁN Y ONCATIVO S/N . MAYOR DRUMMOND	40-0	2° 4	Ma 11:40-12:20,Ma 12:20-13:00,Mi 09:30-10:10,Mi 10:10-10:50,Mi 11:00-11:40,Vi 08:00-08:40,Vi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:43	Secundario Orientado	SAN MARTÍN	4194 - FABIAN CATROPPA MARTÍN	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	2do: 23/05/23 08:45	NANCLARES S/N N. CALIFORNIA . NUEVA CALIFORNIA	40-0	4° 2	Lu 17:05-17:40,Vi 15:45-16:10,Vi 16:20-17:05	Presentarse en GEM PAD - Llamado Virtual				310-750		No Cubierto		
22/05/23 08:43	Centro de Capacitación para el Trabajo	TUPUNGATO	6205 - DR. MIGUEL VALERIANO JAIME	80%	HORAS CATEDRA ADULTOS	12	Nocturno	MONTADOR DE INSTALCIONES DE GAS DOMICILIARIO	32vo: 23/05/23 14:00	BELGRANO NORTE 1650 . TUPUNGATO	Cargo vacante	GASISTA MATRICULADO		ENVIAR CARPETA DE ANTECEDENTES AL SIGUIENTE CORREO: cct6205sup@gmail.com		DOCUMENTACIÓN REGLAMENTARIA A PRESENTAR EN LA CARPETA DE ANTECEDENTES SEGÚN RESOLUCIÓN 248-2022 RESOL. 106-19. (DNI, CUIL, CERT. ANT., DECL. J. DE CARGOS, PSICOFÍSICO DE SALUD L. O CERT. EFECTOR PÚBLICO, ANALÍTICO, TÍTULOS o BONO, CERT. REF. AL ÁRE, MATRÍCULA DE GASISTRA MATRICULADO VIGENTE).	ENVIAR TODA LA DOCUMENTACIÓN DESDE EL ORIGINAL EN UN ÚNICO PDF	CATA Y MITRE		No Cubierto		
22/05/23 08:42	Secundario Orientado	TUNUYÁN	4075 - PRUDENCIO VIDAL AMIEVA	80%	HORAS CATEDRA MEDIA ORIENTADA	2	Tarde	Educación Artística (B) Música	9no: 23/05/23 08:50	SANTA FE Y SALTA B°VILLA TUNUYÁN . TUNUYÁN	art 48°	1° 2°	Lu 16:55-17:35,Lu 17:35-18:15	Presentarse en GEM PAD - Llamado Virtual			ALTA A PARTIR DE LA TOMA DE POSESIÓN	sin movilidad		No Cubierto		
22/05/23 08:41	Secundario Orientado	SAN RAFAEL	4014 - MAYOR JORGE GARCÍA	110%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Educación Física	2do: 24/05/23 08:00	MONTEVIDEO Y SAN MARTÍN . MONTE COMAN	44-0	2° 1ª	Lu 13:15-14:15,Mi 13:15-14:15	Presentarse en GEM PAD - Llamado Virtual				Autotransporte Iselín, no coincidente con el horario escolar		Cubierto		
22/05/23 08:41	Secundario Orientado	LUJÁN DE CUYO	4232 - TERESA GHILARDI DE MARTÍN	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Organización Social de la Ruralidad	2do: 23/05/23 14:00	BRANDSEN S/N B° COSTA FLORES . PERDRIEL	Cargo vacante	5° 2°	Vi 13:30-14:10,Vi 14:10-14:50,Vi 14:50-15:30	Presentarse en GEM PAD - Llamado Virtual				Línea 700		Cubierto		
22/05/23 08:41	Secundario Técnico	LAVALLE	4185 - ELENA ELVIRA IMAZIO DE CAVAGNOLA	80%	HORAS CATEDRA MEDIA TÉCNICA	3	Tarde	Educación Física	2do: 23/05/23 15:00	RUTA PROV. 36 S/N . TRES DE MAYO	Cargo vacante	1° 3º	Lu 14:00-14:40,Lu 14:40-15:20,Lu 15:30-16:10	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:40	Secundario Orientado	LAS HERAS	4140 - ARMANDO TEJADA GÓMEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	7mo: 23/05/23 09:50	MZ. 3 B° ARQ. ALFARO MORENO . EL RESGUARDO	44-0	3° 5º	Ma 09:30-10:10,Ju 09:30-10:10,Ju 10:10-10:50	Presentarse en GEM PAD - Llamado Virtual				600-670		No Cubierto		
22/05/23 08:39	Secundario Técnico	LAS HERAS	4037 - HOMERO MANZI	80%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Lengua y Literatura	3er: 23/05/23 08:45	Guido Spano y Libertad s/n B° Sismo V . EL PLUMERILLO	40-0	4° 1	Mi 08:00-08:40,Mi 08:40-09:20,Vi 08:00-08:40,Vi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual	Bono A Junta de media			Mendotran		No Cubierto		
22/05/23 08:39	Inicial	CAPITAL	0034 - GRANADEROS DE LOS ANDES	10%	HORAS CATEDRA COMUNES	6	Alternado	Música	5to: 23/05/23 10:00	PEDRO MOLINA 300 . CIUDAD	Cargo vacante		Lu 14:00-16:00,Ma 10:00-12:00	Presencial		Con carpeta de antecedentes				No Cubierto		
22/05/23 08:38	Secundario Orientado	LUJÁN DE CUYO	4012 - ING. RICARDO VIDELA	40%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Sistema de Información Contable I (PP 2)	1er: 23/05/23 08:40	20 DE SETIEMBRE 132 . LUJÁN	Cargo vacante	3° 1ª secundaria	Vi 16:20-17:00,Vi 17:00-17:40,Vi 17:40-18:20	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:38	Secundario Orientado	LUJÁN DE CUYO	4163 - PROFESORES MENDOCINOS	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Comunicación, Cultura y Sociedad	3er: 23/05/23 09:00	LOS ABETOS S/N B° LOS ALERCES II . CARRODILLA	61°	3° 1º	Lu 11:00-11:40,Ju 11:00-11:40,Ju 11:40-12:20,Ju 12:20-13:00	GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:38	Secundario Técnico	LAS HERAS	4029 - GRAL. JOSÉ DE SAN MARTÍN	80%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana y Tarde	Sistemas Tecnológicos I	11vo: 23/05/23 15:00	ACONCAGUA Y LAS TORCAZAS s/n B° AEROPARQUE . EL CHALLAO	Cargo vacante	1° 3º	Vi 15:40-17:40	Presentarse en GEM PAD - Llamado Virtual		Enviar documentación al correo: estec4029sup@gmail.com	Títulos con Incumbencias en este espacio curricular: - Técnico Programador de PC con orientación. -Técnico Superior en reparación e instalación de equipamiento informático. - Técnico Universitario en Programación y Operación de computadoras	305-311-352-625		Publicado		
22/05/23 08:37	Secundario Orientado	MAIPÚ	4071 - JULIO FERNÁNDEZ PELÁEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Sistema de Información Contable I (PP 2)	1er: 23/05/23 09:00	LAS CAMELIAS 1866 . COQUIMBITO	40-0	3° 2º	Lu 15:40-16:20,Lu 16:30-17:10,Lu 17:10-17:50	Presentarse en GEM PAD - Llamado Virtual			Área 5 Materia 144			No Cubierto		
22/05/23 08:36	Secundario Orientado	LAS HERAS	4140 - ARMANDO TEJADA GÓMEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Inglés	11vo: 23/05/23 10:00	MZ. 3 B° ARQ. ALFARO MORENO . EL RESGUARDO	44-0	3° 4°	Ma 11:00-11:40,Ma 11:40-12:20,Ma 12:20-13:00	Presentarse en GEM PAD - Llamado Virtual			la docente tiene que hacer tratamiento fonoaudiológico por 6 meses	600-670		No Cubierto		
22/05/23 08:35	Secundario Técnico	GODOY CRUZ	4020 - ING.GABRIEL DEL MAZO	10%	HORAS CATEDRA MEDIA TÉCNICA	4	Tarde	Electrónica Industrial y de Potencia	35vo: 23/05/23 09:00	JUAN G. GODOY 757 . SAN FRANCISCO DEL MONTE	61	6° 3	Ju 17:10-17:50,Ju 17:50-18:30,Vi 15:00-15:40,Vi 15:40-16:20	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:34	Secundario Técnico	LAS HERAS	4029 - GRAL. JOSÉ DE SAN MARTÍN	80%	HORAS CATEDRA MEDIA TÉCNICA	2	Mañana y Tarde	Procedimientos Técnicos I	9no: 23/05/23 17:00	ACONCAGUA Y LAS TORCAZAS s/n B° AEROPARQUE . EL CHALLAO	Cargo vacante	1° 3º	Ma 17:40-18:20,Vi 17:40-18:20	Presentarse en GEM PAD - Llamado Virtual		Enviar documentación al correo: estec4029sup@gmail.com	Títulos con incumbencias en este espacio curricular. - Técnico Programador de PC con orientación docente. Técnico Superior en Reparación e Instalación de equipamiento informático. - Técnico Universitario en Programación y Operación de computadoras.	305-311-352-625		Publicado		
22/05/23 08:33	Secundario Orientado	SAN RAFAEL	4095 - ISLAS MALVINAS	30%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Matemática	4vo: 23/05/23 09:30	JUJUY 1435 B° B°UNIMEV . SAN RAFAEL CIUDAD	40	5° 5ª	Lu 11:20-12:00,Lu 12:00-12:40,Vi 07:40-08:20,Vi 08:25-09:00	Presentarse en GEM PAD - Llamado Virtual	La escuela trabaja en modalidad presencial. Se dará el alta con la toma presencial y efectiva prestación del servicio educativo en el local escolar.	El presente llamado virtual se realiza de acuerdo a la Normativa vigente Res 47/03, Ley 6929 - Res 29, Res 946-DGE-2020 y 172 - DGE -17- Res. CFN N°386/21 ART.1	Adjuntar documentación en original color. DNI anverso y reverso. Psicofísico Apto, Vigente y Específico. Certificado de antecedentes penales.	coincidente con el horario escolar		Cubierto		
22/05/23 08:33	Secundario Orientado	SAN RAFAEL	4169 - DR. BERNARDO SAMUEL LEIVA	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	2do: 23/05/23 08:35	EL JACARANDÁ Y VICTORINO DE LA PLAZA . SAN RAFAEL CIUDAD	40-0	3° 1°	Lu 13:30-14:10,Lu 14:10-14:50,Lu 15:00-15:40	Presentarse en GEM PAD - Llamado Virtual		El presente llamado virtual se realiza de acuerdo a la Normativa vigente		Iselin		No Cubierto		
22/05/23 08:33	Educación Integral - Especial	LUJÁN DE CUYO	2711 - CIUDAD DE LUJÁN DE CUYO	40%	MAESTRO DE GRADO ESC.DIFERENCIADA		Indefinido	APOYO TRAYECTORIA ESCOLAR	7mo: 23/05/23 11:30	San Martín y San Luis 2902 . MAYOR DRUMMOND	Cargo vacante	Apoyo 1	Lu 08:30-12:30,Ma 13:30-17:30,Mi 13:30-17:30,Ju 13:30-17:30,Vi 08:30-13:30	Presentarse en San Martin 2902 y San Luis Mayor Drummond		hasta agotar instancias		linea 700		Publicado		
22/05/23 08:31	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Matemática	4vo: 23/05/23 08:35	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	4° 1ERA	Mi 07:00-07:40,Mi 07:40-08:20,Mi 08:20-09:00,Vi 07:40-08:20,Vi 08:20-09:00	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		No Cubierto		
22/05/23 08:31	Secundario Orientado	CAPITAL	4083 - AGUSTÍN ÁLVAREZ	10%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Lengua Extranjera - Francés	8vo: 24/05/23 08:00	CHILE 1050 . PRIMERA SECCION	ART 40	4° 5ta	Vi 08:25-09:05,Vi 09:15-09:55,Vi 09:55-10:35	Presentarse en GEM PAD - Llamado Virtual		presentar cert de antecedentes penales vigente	El alta es el día que realiza la efectiva prestación de servicio. Traer toda la documentacion presentada en el llamdo impresa incluida la DDJJ y el Bono de Puntaje			No Cubierto		
22/05/23 08:26	Secundario Orientado	GUAYMALLÉN	4222 - MARÍA MARTHA ARENAS DE ZAPATA	80%	HORAS CATEDRA MEDIA ORIENTADA	12	Mañana y tarde	COORDINADOR PEDAGÓGICO	2do: 23/05/23 08:30	ÁNGEL RODRÍGUEZ S/N . KM 8	61		Lu 13:30-14:50,Ma 08:00-10:50,Ju 08:00-12:20	Presentarse en GEM PAD - Llamado Virtual				700, 750, 200		Cubierto		
22/05/23 08:25	Secundario Técnico	LAVALLE	4161 - JOSE MIGUEL GRANEROS	110%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana y Tarde	Riego y Drenaje	11vo: 23/05/23 08:30	CALLE MOYANO S/N B° LA FLORESTA I . GUSTAVO ANDRE	Cargo vacante	4° 2°	Lu 13:20-14:00,Lu 14:00-14:40,Ju 08:00-08:40,Ju 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:19	Secundario Orientado	GUAYMALLÉN	4201 - MAESTRO PAULO FREIRE	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Ciencias Sociales y TIC (PP 2)	10mo: 23/05/23 08:30	ALMIRANTE BROWN 5708 . EL SAUCE	Cargo vacante	4° 1	Ju 13:20-15:30,Ju 13:20-14:00,Ju 14:00-14:40,Ju 14:50-15:30	Presentarse en GEM PAD - Llamado Virtual			llamado virtual , presentar documentación reglamentaria y certificado de curso de Informática. se solicita Área 6 Mat 368 PP2 Pareja Pedagógica	consultar Mendotran		No Cubierto		
22/05/23 08:19	Secundario Orientado	GUAYMALLÉN	4156 - Miguel Lauriente	60%	HORAS CATEDRA MEDIA ORIENTADA	4	Tarde	Lengua y Literatura	2do: 23/05/23 09:30	BANDERA DE LOS ANDES Y BONFANTI S/N . RODEO DE LA CRUZ	40-0	3° 4	Ma 15:00-15:40,Ma 15:40-16:20,Vi 15:00-15:40,Vi 15:40-16:20	Presentarse en GEM PAD - Llamado Virtual			Posesión día martes a las 15:00 hs			Cubierto		
22/05/23 08:19	Secundario Orientado	SANTA ROSA	4199 - MARÍA LUISA DEGNI	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	3er: 23/05/23 08:20	SAN JUAN 270 . LA DORMIDA	40-0	5° 1°	Ju 15:50-16:30,Ju 16:40-17:20,Ju 17:20-18:00	Presentarse en GEM PAD - Llamado Virtual				Nueva Generación y Dicetours		Cubierto		
22/05/23 08:18	Secundario Orientado	SAN CARLOS	4204 - INGENIERO MIGUEL NATALIO FIRPO	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Tarde	Lengua Extranjera - Inglés	10mo: 23/05/23 08:30	CONSTITUCIÓN Y PAZ 76 . EUGENIO BUSTOS	lic Art 61	1° PRIMERA	Mi 14:45-15:25,Mi 15:25-16:05,Ju 13:15-13:55	Presentarse en GEM PAD - Llamado Virtual				Cata y Mitre		Cubierto		
22/05/23 08:16	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	4	Mañana	Producción Vitícola II	8vo: 23/05/23 09:00	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	61	5° 1ERA	Ma 12:00-12:40,Ma 13:50-14:30,Vi 13:50-14:30,Vi 14:30-15:10	Presentarse en GEM PAD - Llamado Virtual				sin movilidad		No Cubierto		
22/05/23 08:14	Secundario Orientado	SAN RAFAEL	4095 - ISLAS MALVINAS	30%	HORAS CATEDRA MEDIA ORIENTADA	7	Mañana	Matemática	4vo: 23/05/23 10:00	JUJUY 1435 B° B°UNIMEV . SAN RAFAEL CIUDAD	40	2° 5ª	Lu 07:40-08:20,Lu 08:25-09:00,Ju 10:40-11:20,Ju 11:20-12:00,Ju 12:00-12:40,Vi 09:10-09:50,Vi 09:50-10:30	Presentarse en GEM PAD - Llamado Virtual	La escuela trabaja en modalidad presencial. Se dará el alta con la toma presencial y efectiva prestación del servicio educativo en el local escolar.	El presente llamado virtual se realiza de acuerdo a la Normativa vigente Res 47/03, Ley 6929 - Res 29, Res 946-DGE-2020 y 172 - DGE -17- Res. CFN N°386/21 ART.1	Adjuntar documentación en original color. DNI anverso y reverso. Psicofísico Apto, Vigente y Específico. Certificado de antecedentes penales.	coincidente con el horario escolar		No Cubierto		
22/05/23 08:13	Secundario Técnico	LAVALLE	4026 - JUAN BAUTISTA ALBERDI	110%	PRECEPTOR		Mañana		1er: 23/05/23 09:00	CORTADERA S/N- Ruta 142 . COSTA DE ARAUJO	40-0		Lu 08:45-13:15,Ma 08:45-13:15,Mi 08:45-13:15,Ju 08:45-13:15,Vi 08:45-13:15	Presentarse en GEM PAD - Llamado Virtual				PRESTACIONES S. A.		Cubierto		
22/05/23 08:13	Secundario Orientado	LUJÁN DE CUYO	4012 - ING. RICARDO VIDELA	40%	HORAS CATEDRA MEDIA ORIENTADA	6	Mañana	Lengua	3er: 23/05/23 08:20	20 DE SETIEMBRE 132 . LUJÁN	ART. 52°	1° 5ª Secundaria	Ma 08:00-08:40,Ma 08:40-09:20,Mi 10:10-10:50,Mi 11:00-11:40,Vi 08:00-08:40,Vi 08:40-09:20	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:06	Secundario Técnico	RIVADAVIA	4119 - SANTA MARÍA DE ORO (8119)	80%	HORA CATEDRA MENSUAL-ALBERGUE	3	Tarde	Lengua Extranjera	5to: 23/05/23 08:10	ALTE BROWN s/n . SANTA MARÍA DE ORO	40	5° 3º	Lu 14:15-14:55,Lu 14:55-15:35,Lu 15:40-16:20	Presentarse en GEM PAD - Llamado Virtual		Presentar Certificado Psicofísico Docente y/o Certificado Apto Docente vigente expedido por Efector Público y Certificado de Antecedentes Penales actualizado, validez 90 días desde su emisión, condiciones excluyentes		Sin movilidad		No Cubierto		
22/05/23 08:06	Secundario Técnico	LAS HERAS	4106 - IV BRIGADA AÉREA	40%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera: Inglés	1er: 23/05/23 08:30	AV. F. AÉREA KM 7,5 . EL PLUMERILLO	Cargo vacante	5° 1	Mi 07:55-08:35,Mi 08:35-09:15,Mi 09:25-10:05	Presentarse en GEM PAD - Llamado Virtual			Lengua Extranjera. INGLÉS			Cubierto		
22/05/23 08:05	Secundario Técnico	LAS HERAS	4106 - IV BRIGADA AÉREA	40%	HORAS CATEDRA MEDIA TÉCNICA	3	Mañana	Lengua Extranjera: Inglés	1er: 23/05/23 08:15	AV. F. AÉREA KM 7,5 . EL PLUMERILLO	Cargo vacante	5° 2	Mi 10:05-10:45,Mi 10:55-11:35,Mi 11:35-12:15	Presentarse en GEM PAD - Llamado Virtual			Lengua Extranjera: Inglés.			No Cubierto		
22/05/23 08:04	Secundario Orientado	JUNIN	4208 - PROF. FRANCISCO JAVIER DOMINGUEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Producción en Artes Audiovisuales	10mo: 23/05/23 09:00	MANZANARES S/N B° 6to Bº Centro Empleados de Comercio . JUNIN	32	3° 2°	Mi 10:15-10:55,Vi 09:35-10:15,Vi 10:15-10:55,Vi 11:00-11:40	Presentarse en GEM PAD - Llamado Virtual						No Cubierto		
22/05/23 08:04	Secundario Orientado	GRAL. ALVEAR	4220 - NICOLÁS LUNA	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Teoría y Práctica Impositiva	7mo: 23/05/23 08:10	7 - La Marzolina Sur (Entre LL y M) . LA MARZOLINA	40-0	5° 1ª	Lu 07:30-08:10,Lu 08:10-08:50,Mi 09:00-09:40,Mi 09:40-10:20	Presentarse en GEM PAD - Llamado Virtual				sin movilidad		No Cubierto		
22/05/23 08:04 | Cancelado	Secundario Orientado	SAN RAFAEL	4235 - EDUARDO PLATERO	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana y Tarde	Educación Física	2do: 23/05/23 09:00	SUCRE 1540 B° Bº POLICIAL . CIUDAD	40	1° 1a	Lu 13:00-15:00,Ju 12:40-13:40,Vi 12:40-13:40	Presentarse en GEM PAD - Llamado Virtual		Se dará el alta con la toma presencial y efectiva prestación de servicio educativo en el local escolar El presente llamado virtual se realiza de acuerdo a la Normativa Vigente Res. 0047/03 Ley 6929 y Res. N° 29 y 172-DGE-17. Presentación obligatoria de certificado de antecedentes penales.		ISELIN		Cancelado	error de publicación	
22/05/23 08:03	Secundario Orientado	JUNIN	4208 - PROF. FRANCISCO JAVIER DOMINGUEZ	80%	HORAS CATEDRA MEDIA ORIENTADA	3	Mañana	Economía Social	1er: 24/05/23 08:00	MANZANARES S/N B° 6to Bº Centro Empleados de Comercio . JUNIN	40-0	5° 1°	Ju 08:10-08:50,Ju 08:50-09:30,Ju 09:35-10:15	Presentarse en GEM PAD - Llamado Virtual						Cubierto		
22/05/23 08:02	Secundario Técnico	SAN CARLOS	4193 - MARÍA LUISA PÀSCOLO DE BANDIERA	110%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana y Tarde	Matemática	4vo: 23/05/23 08:05	CALLE LOS BAÑOS S/N-CAPIZ . CAPIZ ALTO	40	3° 2DA	Lu 07:00-07:40,Lu 07:40-08:20,Mi 09:10-09:50,Mi 09:50-10:30,Mi 10:30-11:10	Presentarse en GEM PAD - Llamado Virtual				Sin movilidad		No Cubierto		
22/05/23 08:02	Secundario Técnico	SAN RAFAEL	4004 - MERCEDES ÁLVAREZ DE SEGURA	10%	HORAS CATEDRA MEDIA TÉCNICA	5	Mañana	Artes Visuales y Producción Multimedial	6to: 23/05/23 08:05	LUZURIAGA 20 B° CENTRO . SAN RAFAEL CIUDAD	50-7	5° 1	Ma 07:45-08:25,Ma 08:25-09:05,Vi 09:10-09:50,Vi 09:50-10:30,Vi 10:30-11:10	Presentarse en GEM PAD - Llamado Virtual	TOMA DE POSESION INMEDIATA					No Cubierto		
22/05/23 08:01	Primario	SAN CARLOS	8593 - YAPEYU	110%	HORAS CATEDRA COMUNES	4	Alternado	Educación Artística: Música	2do: 23/05/23 10:00	"RUTA PROVINCIAL 101 S/N B° PARAJE ""LA JAULA"" . PAREDITAS"	54		Sá 08:00-12:30,Sá 13:30-18:00,Do 08:00-12:30,Do 13:30-18:00	Regional Pedagógica Centro Sur. Ubicada en San Martín y Dalmau. Tunuyán.	Profesores con Psicofísico Albergue. Profesores recién recibidos y estudiantes con Certificado de efector público.	En segundo llamado hasta agotar instancias.	Presentar documentación como lo establece la normativa vigente.	sin movilidad		Publicado		
22/05/23 08:01	Secundario Orientado	MAIPÚ	4257 - PROFESOR LUIS RODRÍGUEZ NIEVAS	80%	HORAS CATEDRA MEDIA ORIENTADA	4	Mañana	Historia	2do: 23/05/23 08:30	Nicolás Serpa 4377 B° EL PEDREGAL . RODEO DEL MEDIO	40-0	3° PRIMERA	Lu 09:50-10:25,Lu 10:25-11:00,Mi 10:25-11:00,Mi 11:10-11:45	Presentarse en GEM PAD - Llamado Virtual				Grupo 200		Cubierto		
22/05/23 08:00	Inicial	MAIPÚ	0130 - ROSA GALLELLA CIMINO DE RIPPARI	60%	MAESTRO DE JARDIN		Mañana		1er: 23/05/23 10:00	ENTRE NEUQUÉN Y SALTA MZ. C S/N B° MEXICO I . COQUIMBITO	40-0	Sala 5 B	Lu 09:00-12:30,Ma 09:00-12:30,Mi 09:00-12:30,Ju 09:00-12:30,Vi 09:00-12:30	NUCLEO DEL JIN 0-130 ROSA DE RIPPARI DENTRO DE LA ESCUELA CESAR PALACIO TROPERO SOSA 2735		TOMA DE POSESION INMEDIATA	PRESENTAR CERTIFICADO DE ANTECEDENTES Y DOCUMENTACION VIGENTE	811 815 820 824		Publicado		
